,f_sandwich_intensity_z,f_mev_vol_share_z,f_attack_eff_z,roc_6,roc_12,roc_48,madev_6,madev_12,madev_48,cci_6,cci_12,cci_48,dist_h_6,dist_h_12,dist_h_48,dist_l_6,dist_l_12,dist_l_48,cmf_6,cmf_12,cmf_48,volsu_6,volsu_12,volsu_48,mfi_6,mfi_12,mfi_48,avr_6,avr_12,avr_48,atr_6,atr_12,atr_48,gkvol_6,gkvol_12,gkvol_48,rvol_6,rvol_12,rvol_48,skew_6,skew_12,skew_48,kurt_6,kurt_12,kurt_48,drp_6,drp_12,drp_48,pvcorr_6,pvcorr_12,pvcorr_48,rank_6,rank_12,rank_48,corr_6,corr_12,corr_48,delta_6,delta_12,delta_48
drp_6,0.0837999734139776,0.07075038150146663,0.07411639244363193,0.36070628921738757,0.27308844562421647,0.21130043207376634,0.41133777531114796,0.3697075387267301,0.26571706538279244,0.49314557574127965,0.38316041079157304,0.2631559085472765,0.36785016571578527,0.3238251834161194,0.2576655580773466,0.37095425897598655,0.324426771083767,0.24998243292304448,0.3128927990959888,0.2125632608398304,0.1485395908992147,0.1495646909594096,0.15335133616817725,0.15691757921191993,0.2724368878442047,0.2011850600528542,0.1613444372924416,0.2930346189832623,0.21165570089553798,0.1693086611471229,0.09652472408677545,0.08388340241177575,0.08304413962952475,0.10429512702159896,0.0829070214670574,0.07869545239355036,0.11516364074499186,0.0944854724444414,0.08147092400249333,0.11469919068048226,0.11403131536251149,0.1064560086388646,0.11945398076300003,0.1109711634073583,0.1011259711817017,1.0,0.5068438818929207,0.3018218141103273,0.14549027073333243,0.12097365414209195,0.11239749455270068,0.13078421654069086,0.1302168238421144,0.11831137032655643,0.1364999490880186,0.13180271305749428,0.11095293546532925,0.14630975445364738,0.14433945858211117,0.13506326849161254
drp_12,0.08541794996920074,0.07123753438064222,0.07970813178193228,0.38327771643311637,0.3846557721336221,0.23516707340217097,0.38906724895983946,0.4465905948058205,0.31174150600715844,0.4111074427503689,0.514738528114199,0.33088320943332544,0.3386487958218856,0.40975761887590517,0.2979148903624935,0.32124235901009895,0.4111483463461707,0.2943796350550732,0.29802673546131536,0.2766057147253316,0.16003646408166003,0.15127584751723167,0.157153315860665,0.1611812932613238,0.3245881592263578,0.2842143796069818,0.184939735140618,0.3105261359754014,0.2783861806588166,0.18611277227039585,0.10081982865484015,0.08358811138478199,0.08128428792618976,0.11316864045327625,0.08399718953795608,0.07498473123619939,0.1240161634720429,0.0962078744748804,0.07742379607414382,0.12051922376567296,0.12611124248253647,0.10811368023840613,0.12449200931449168,0.11646857304817711,0.09898904029160653,0.5068438818929207,1.0,0.3778726441456304,0.18222621490381835,0.14883494922499582,0.11626597908192911,0.1319026598906126,0.13673846603108025,0.12667622190073075,0.17929003870711616,0.14965430449171108,0.11734369810089332,0.15004371919313952,0.15345098943258112,0.13859920446271146
drp_48,0.09032699030182674,0.08218738066091102,0.0868755914354941,0.353323086778984,0.40152468359114796,0.4129659921086661,0.35324702361590005,0.41591119333950044,0.5253400322213645,0.29695590345434175,0.3633162151711443,0.566838587526081,0.3003334880257293,0.3453390833238212,0.4927067308682211,0.2739934309451207,0.31987591260083564,0.4789567891667502,0.23613952097758228,0.24045721539299805,0.2224456707247696,0.17503286767589013,0.18073404541246504,0.18464950463254498,0.2898524409582259,0.32626484580477444,0.3024157038861323,0.2764855061779364,0.2913595560828869,0.2770210483237659,0.12431750394844358,0.10045945646533377,0.07530314641494609,0.13633592632859404,0.10731971752571277,0.07082596981197671,0.1471951998170934,0.11707198100566539,0.07387605256257102,0.13693647925458524,0.14531047736357985,0.130428456710847,0.14443795662019168,0.13748380162412033,0.10538430744595677,0.3018218141103273,0.3778726441456304,1.0,0.197859735365699,0.20363089243609303,0.1710694360422128,0.14855242878990915,0.15301972739471267,0.14312950462824103,0.20842144137811902,0.23304560092937077,0.13754074229839133,0.17582256836031093,0.16967518314853366,0.158606192113169
pvcorr_6,0.08840673575129533,0.07564616755793227,0.08370825458193232,0.24002193599190055,0.2246852187964064,0.18756307227356064,0.19620339089252425,0.23999225443145958,0.21770438705572748,0.16882713202919788,0.23320520232190972,0.2299558044945352,0.1746590089309182,0.19713464281047052,0.194219637688927,0.16750660018471608,0.18357724219435947,0.1875576552148268,0.20853518504677976,0.19196694259589894,0.15636972803761523,0.15108838542860709,0.16273368238921046,0.16802297613863104,0.24537575020164873,0.21065585731657885,0.1775407123573979,0.23854016450355178,0.21173736505050042,0.17785722068277054,0.13740789354890237,0.11515020898180109,0.10955100045490654,0.15085714669568606,0.11899349959638017,0.10825642484453263,0.16327657861199935,0.1296316669209995,0.10655622377672834,0.157734712236487,0.15264521730872288,0.14382943445675356,0.14664206666958987,0.1487928701842876,0.14057998658230178,0.14549027073333243,0.18222621490381835,0.197859735365699,1.0,0.3275419693523379,0.1882180697617801,0.1279838832294359,0.13443800814754972,0.1339386303254495,0.3574589190063985,0.24239432703003336,0.15862697998694325,0.16488974030276404,0.15284986261478123,0.15113948505281308
pvcorr_12,0.08794370536922533,0.07559852507895062,0.0885426033931982,0.20093059283313516,0.2642282357338067,0.2044733882958597,0.1883248207191869,0.21961441958113576,0.24094353871006371,0.14627211142261376,0.19581922375618652,0.25937106918238995,0.1659984824446437,0.180939061050391,0.19667587068795164,0.1616238134247066,0.17237553861749114,0.19425835715902706,0.15924859232412142,0.21099349450939323,0.16178264837891157,0.15903454924530602,0.17119326005010949,0.17883892190092202,0.1859261557956257,0.2653145737170099,0.19525809304586694,0.18305719290132744,0.2572853305547474,0.18855721980721982,0.16104044127993697,0.13096867545266122,0.11195335080089679,0.17214186497491926,0.151754883917692,0.10536966311349256,0.18207608297885913,0.16535890729439118,0.10369788692175899,0.15216777339982918,0.2028813380652869,0.1652928607170388,0.1440397959422304,0.17186647685696418,0.15245312649495385,0.12097365414209195,0.14883494922499582,0.20363089243609303,0.3275419693523379,1.0,0.23537878292248732,0.1313967287549662,0.13649725856953387,0.14450580547187256,0.2643180167388757,0.3635712661968629,0.19146349634819898,0.1627613878957792,0.16700477485538123,0.16160619114595487
pvcorr_48,0.09282318668762163,0.07577407364956691,0.08624172817510817,0.18197365864632437,0.18110635450805748,0.2936001318427775,0.180647527706525,0.18963736543514706,0.23555173974951735,0.128965654282503,0.15143736248009876,0.2156369200151934,0.16258360103217653,0.16164870132766,0.1967229076187914,0.15770484203824145,0.1542907534515879,0.18211775800457214,0.1545231091343755,0.15653774183072236,0.2191882912531979,0.16982520544725524,0.17937096664628763,0.18482591706364015,0.1566885626313533,0.17112851548593805,0.29509712947969163,0.15734979268530042,0.1648717726951444,0.2730241395872919,0.18206082694567982,0.1731013528328745,0.14746990174823563,0.18085782676102935,0.17482768223908654,0.15255050239820747,0.1842939357087455,0.18086297027500486,0.16521377870415413,0.141701712565489,0.16978486685317584,0.28186144896879956,0.15202124370005068,0.1740358222548288,0.2147484743526307,0.11239749455270068,0.11626597908192911,0.1710694360422128,0.1882180697617801,0.23537878292248732,1.0,0.13338177221128908,0.1378159259714946,0.14257666758421247,0.17757334691430451,0.2177082630203562,0.31022898418115696,0.17159782850948033,0.16596235870437365,0.17875404806545084
rank_6,0.08596586349736494,0.0724621667288205,0.07913378666702153,0.1579553304167626,0.1523189114071275,0.1648726588990884,0.16377110859248448,0.16192594589736675,0.17003299210873973,0.13930990223387404,0.14787040079372749,0.15803684662693812,0.15131726143863966,0.15219204874877584,0.1579424103737605,0.14796534962207455,0.1469423497053991,0.15833690336436015,0.1377071520059226,0.13828171781901433,0.13659156586127746,0.38865181761926393,0.31846576915423536,0.252045892794283,0.14283650280452448,0.1410921121757186,0.1531949484685731,0.14235216281780663,0.1386346131993283,0.14670954175782017,0.12548494039641672,0.12035098724279535,0.12118074995862516,0.12661594522893752,0.12366856124253006,0.11221669019840975,0.13559807210949565,0.12357277272776716,0.10917751525495577,0.12416018786779777,0.1266832799012725,0.1273214297778048,0.12377756309215097,0.1286277698988076,0.12738418483783379,0.13078421654069086,0.1319026598906126,0.14855242878990915,0.1279838832294359,0.1313967287549662,0.13338177221128908,1.0,0.49588995213085163,0.30136232795129697,0.1421552939253832,0.14193577942624908,0.1333900302974402,0.22855068371586462,0.20224817527382624,0.18377195016129352
rank_12,0.08794659880121507,0.07358214781795568,0.0817134092900964,0.16307789149122878,0.15408935490605993,0.16028984675279265,0.16847833091463052,0.16736318358427024,0.16924504010673322,0.14343049486961326,0.16003016882941073,0.17012740698634105,0.157657758125582,0.15247249706709165,0.15628262774335377,0.1487613575509407,0.1455118776091138,0.16038384915711787,0.14248362182367574,0.1435455962946637,0.1368423030314417,0.3558530187360276,0.36574443141852286,0.29058993904864966,0.15549891686540204,0.1547168747003281,0.15444484770974115,0.14708185833777138,0.14651425550061845,0.1484319139659933,0.12873053406276672,0.11561285041948026,0.12746481585886424,0.13640721987652868,0.12131421632392737,0.11612311297638479,0.1462238743441571,0.12300438533635243,0.10912858801569687,0.1251581973752992,0.13320117186178526,0.13174026392341992,0.13357916102841677,0.13516270529429766,0.13615703577693902,0.1302168238421144,0.13673846603108025,0.15301972739471267,0.13443800814754972,0.13649725856953387,0.1378159259714946,0.49588995213085163,1.0,0.4271459323706162,0.15208799872229226,0.15529055535347377,0.1352963251280111,0.25781436937220575,0.24262385421038635,0.2040927284856571
rank_48,0.08910109734107512,0.07547717745146257,0.0828955681920751,0.16031167960374945,0.15096191112320542,0.14476123731397536,0.16270729096397624,0.16085613083126082,0.15179309089381485,0.13047539216860257,0.14974106764811257,0.1784813101106119,0.1617701451600972,0.14815271591823234,0.14126497704943905,0.15757044123851527,0.14415674873565307,0.13928453221535747,0.13898583453089713,0.1431006082321011,0.14144560782767826,0.2908917725106403,0.31228924813556214,0.33542287190380304,0.15102709654674898,0.158117262695985,0.15030123912516538,0.14211006520239447,0.1449261898049668,0.1413774652193854,0.1692047377326565,0.12331243438271697,0.12302400598813067,0.17830078486674358,0.13473873416966242,0.11119494872141387,0.18800241934916695,0.14862054623596285,0.10602100621336943,0.12841851583034436,0.1421524086046212,0.13589592851961482,0.13510026770335426,0.1467740841248304,0.15411933286028232,0.11831137032655643,0.12667622190073075,0.14312950462824103,0.1339386303254495,0.14450580547187256,0.14257666758421247,0.30136232795129697,0.4271459323706162,1.0,0.149475330859959,0.16121467854155258,0.15539499377519278,0.22300549188677304,0.24076631447294708,0.24159066443656663
corr_6,0.09189676188457258,0.08285154611536083,0.08580470539246304,0.23877182453377674,0.23433616687869113,0.20478208439188816,0.2197974049030102,0.24904945916166177,0.22991240635036025,0.18234240663565182,0.25502934343230865,0.2537506877442556,0.179471252552626,0.19681853822925877,0.20542268811987496,0.17029139435136095,0.1863796402944074,0.19556183831269391,0.19988026985333057,0.18932326276037212,0.15915499454190435,0.17338489259611686,0.18215104771196752,0.18684823427201747,0.24113083882289596,0.22491879320617877,0.19284625341579176,0.22340857003064404,0.21867588678077954,0.17835145397242436,0.13836054707052123,0.11678550913074735,0.11177385720432954,0.15129324031911168,0.11705362695813819,0.10906634087257273,0.1649348582342375,0.12850381105706415,0.10705007520220453,0.15856085978844964,0.15912315149823747,0.1391290810137585,0.145135728418476,0.15016937962508933,0.14367574134124356,0.1364999490880186,0.17929003870711616,0.20842144137811902,0.3574589190063985,0.2643180167388757,0.17757334691430451,0.1421552939253832,0.15208799872229226,0.149475330859959,1.0,0.30349908049983815,0.17039378034055347,0.17793075152150623,0.1717980726602422,0.16740570973045688
corr_12,0.09349154281450159,0.0759086536109707,0.08963632174044321,0.23146025023447858,0.26217606187072007,0.2347082623899233,0.21915164487365463,0.2502317006830133,0.27159545072380326,0.16614872080160115,0.22518085513558994,0.31285516684917297,0.18333368977095318,0.18315388305527425,0.22063447369656014,0.1807486266467457,0.175548437335098,0.2164111738891638,0.16916077907788923,0.2121521605636534,0.1828991214783399,0.1705782650095079,0.18888822105533487,0.19882417448519557,0.2130795999623789,0.2734659478377231,0.2238100001429,0.19753969171600874,0.2519128128096136,0.20753374352350115,0.15521320368103422,0.12626969061178273,0.11484438318049253,0.17116917768242546,0.13892130976606515,0.10978256487441711,0.18895441708305113,0.15486778133523063,0.10447826276544717,0.15732339386660052,0.1957244765304843,0.16298483476397588,0.15285074607879304,0.17032797807613015,0.15472893129341445,0.13180271305749428,0.14965430449171108,0.23304560092937077,0.24239432703003336,0.3635712661968629,0.2177082630203562,0.14193577942624908,0.15529055535347377,0.16121467854155258,0.30349908049983815,1.0,0.21676665223575978,0.18037645705691094,0.18495881021883231,0.17248520084885696
corr_48,0.09756487947232852,0.08082386031617413,0.08973727857256458,0.18486676884325995,0.19676798768757214,0.25431753723439976,0.18104894403051056,0.1917826468010517,0.24264307553874265,0.12670866657730515,0.14626383368126056,0.23155744698725908,0.16899185075085849,0.16271769741457315,0.1718479739016837,0.16446725848110608,0.16176506713030567,0.16056909033679573,0.14570107696041593,0.15601385203079815,0.2083480393623067,0.17344791491531122,0.18187709085161868,0.2011402864438292,0.15801010390188747,0.18863284663691712,0.28657060720183847,0.1590694257795595,0.17667402288170045,0.2524190977318356,0.19602464287241425,0.17845522870670388,0.14713533846469948,0.1981517395857391,0.18784957191145416,0.14285666802942223,0.19550958158451076,0.18541748202858702,0.14831415506758455,0.1548080663579666,0.17277903439669293,0.22346540386151842,0.1597041670136351,0.17893923239309686,0.19926394587653085,0.11095293546532925,0.11734369810089332,0.13754074229839133,0.15862697998694325,0.19146349634819898,0.31022898418115696,0.1333900302974402,0.1352963251280111,0.15539499377519278,0.17039378034055347,0.21676665223575978,1.0,0.18409945101919012,0.18388218110734075,0.19241095931051874
delta_6,0.10298732101942498,0.07866614854034099,0.08811484433484522,0.24399076833842276,0.212160147395726,0.21011880892652313,0.24356176650798889,0.23951038582436482,0.22940300805913455,0.16097931007255714,0.18441801416544168,0.21673433713207968,0.2171156972610708,0.20570746479807245,0.20758233180261465,0.20067578790017854,0.18290574506514956,0.18829971611054622,0.17646180063739378,0.16733883236795954,0.1674700017080878,0.3508423694139056,0.4225740681181785,0.4119632317026523,0.19326335242820172,0.18318514085410165,0.1938989336576247,0.18923289142999059,0.1737195849587688,0.1878012189167377,0.1750245617357749,0.1508089937999552,0.15417565745602158,0.19132239407349172,0.15691640186873823,0.1360491165524468,0.2087971989247932,0.15835989092223282,0.13329096232393942,0.16486423764214436,0.17439064974409585,0.17652034750800183,0.16947705138091565,0.18837725326388516,0.18270733079182552,0.14630975445364738,0.15004371919313952,0.17582256836031093,0.16488974030276404,0.1627613878957792,0.17159782850948033,0.22855068371586462,0.25781436937220575,0.22300549188677304,0.17793075152150623,0.18037645705691094,0.18409945101919012,1.0,0.3286690371409436,0.3027112264102955
delta_12,0.10188010870737742,0.07963602382730615,0.09291693291862752,0.22172771406596745,0.21651878017307952,0.2009766096543758,0.23642658616062873,0.2299361584011843,0.22033259221697807,0.15784248746052926,0.17698383081113295,0.2168296902964171,0.2126584783540832,0.19765041633762834,0.19647113339591032,0.2058587608688677,0.1896508174535438,0.18457664679622945,0.16782055770772863,0.1809655370889992,0.16719254144176496,0.3211992430606627,0.38441754872274747,0.43073359592484056,0.17919100972977803,0.1953670565339972,0.19184929763254727,0.17578440914013133,0.18646587293869216,0.18568864741117883,0.1856282819955148,0.15096409564223223,0.15346374343351962,0.20614781375262384,0.15987070877523862,0.13595777203360343,0.21610909318824187,0.169657904392331,0.13541618005661804,0.16024341978008896,0.18264352708175974,0.1740932277511344,0.15865706679715033,0.18794089623040097,0.18665384265761947,0.14433945858211117,0.15345098943258112,0.16967518314853366,0.15284986261478123,0.16700477485538123,0.16596235870437365,0.20224817527382624,0.24262385421038635,0.24076631447294708,0.1717980726602422,0.18495881021883231,0.18388218110734075,0.3286690371409436,1.0,0.31712745652701013
delta_48,0.09423154619633964,0.07717405490059599,0.08291038630226188,0.2058631888531443,0.19552039293708032,0.1964201683601443,0.22323830957739435,0.2166804835258054,0.20694350357505362,0.14867951243536076,0.16288164826801985,0.20481323965457254,0.2049641657962993,0.191546691530888,0.18239032715798248,0.19394657651089273,0.176727008197868,0.1679392638068249,0.16215712671586893,0.16232845157848794,0.1635117950393168,0.2985467552500213,0.3413989549566984,0.41560366035545093,0.16341711736630551,0.17167794881305637,0.1881648013453171,0.16601408418024038,0.16626300250359216,0.18241228226605175,0.20819573802752356,0.16829010165287028,0.14620677284200545,0.21280373407079933,0.17191647137483201,0.13253612190180727,0.21765183895984233,0.181252515141575,0.13721205100834763,0.15322206621388954,0.16763855740347738,0.1762621789193977,0.15137190390464958,0.1774394014345783,0.18562695737857193,0.13506326849161254,0.13859920446271146,0.158606192113169,0.15113948505281308,0.16160619114595487,0.17875404806545084,0.18377195016129352,0.2040927284856571,0.24159066443656663,0.16740570973045688,0.17248520084885696,0.19241095931051874,0.3027112264102955,0.31712745652701013,1.0
