,f_sandwich_intensity_z,f_mev_vol_share_z,f_attack_eff_z,roc_6,roc_12,roc_48,madev_6,madev_12,madev_48,cci_6,cci_12,cci_48,dist_h_6,dist_h_12,dist_h_48,dist_l_6,dist_l_12,dist_l_48,cmf_6,cmf_12,cmf_48,volsu_6,volsu_12,volsu_48,mfi_6,mfi_12,mfi_48,avr_6,avr_12,avr_48,atr_6,atr_12,atr_48,gkvol_6,gkvol_12,gkvol_48,rvol_6,rvol_12,rvol_48,skew_6,skew_12,skew_48,kurt_6,kurt_12,kurt_48,drp_6,drp_12,drp_48,pvcorr_6,pvcorr_12,pvcorr_48,rank_6,rank_12,rank_48,corr_6,corr_12,corr_48,delta_6,delta_12,delta_48
drp_6,0.22568111161618815,0.14668341049238093,0.12885580865104246,0.5164757928685103,0.4295625569788464,0.34679126079047884,0.5741179745516913,0.507118141773358,0.40073862536827276,0.6586191675817669,0.5500644567638605,0.4050657859593993,0.3659102900434413,0.3720937586024745,0.3777285506396142,0.33515833086712044,0.3459801353373419,0.3702203158510431,0.4799291356019783,0.39823066514045424,0.3375581373093192,0.31940178267111474,0.3508555354692737,0.3785402058487731,0.46511793995094486,0.39529825849601735,0.33722288120787475,0.46788235943073586,0.39463990100145874,0.33830130446539297,0.3767584901359941,0.358459558327686,0.28244923949928663,0.3718624118931877,0.3570460291707502,0.2898891923889409,0.37269605426731,0.36101916777169113,0.2835389136562644,0.23007710578351878,0.2760395308343514,0.30806321735009573,0.20337742458305014,0.27115329741343136,0.30294748945956307,1.0,0.6400941418896055,0.42049730099316457,0.3363561199269579,0.3266376663254862,0.31120331168023285,0.26471589131263945,0.32612557665464575,0.3780892923867551,0.32611273841297234,0.33510928146689734,0.3188687928916338,0.33066799900074945,0.34304108200263134,0.3636219863639559
drp_12,0.25310444183793157,0.15973664304195115,0.13772411144353577,0.6092415944743131,0.5762125216078205,0.41463642639360293,0.6071816636199777,0.6403393439159517,0.49935960492968334,0.6110660521534037,0.7128416786697264,0.5116313967124191,0.431149435824979,0.45525624771133466,0.4631999472360152,0.3659141311977711,0.39788554459718034,0.4438746177545263,0.47612121704110094,0.47789205810624535,0.39558232931726905,0.3483698967312186,0.39564041403396666,0.4427000389357994,0.5552173188863174,0.5214053334896972,0.3994343372024621,0.5177250818848544,0.5007730219431891,0.3991827814112722,0.45268981364895494,0.42890427559263566,0.32342137283275824,0.44879892464616117,0.42685458444098096,0.33501893286158796,0.4473087939805908,0.43362487754133294,0.32860457293999834,0.2558440769461091,0.3185033742093924,0.35650909225652855,0.21864525276549035,0.3081940788559495,0.34803908948136925,0.6400941418896055,1.0,0.5307544154407245,0.40273873258963805,0.4046450124775057,0.3603570539596252,0.2800890088797958,0.36143815599118384,0.44546571919832356,0.40030542390731966,0.4020486283131038,0.37107885724132483,0.3626842447410766,0.395949651458588,0.4222791706118864
drp_48,0.2919756055330037,0.16768010150242665,0.14403544406535732,0.5733020196583024,0.6378665289171126,0.6096144225602639,0.5374679378154505,0.6153816552596135,0.7485316368572126,0.45671531233154034,0.5642397773545315,0.7590284254331998,0.49306840444057465,0.5099342331789373,0.6509622505409954,0.42473383113309465,0.43008844621236153,0.6067798885681681,0.396704528428563,0.45599346347793085,0.49829293274155,0.3731994405753271,0.4339750228242059,0.5203848387309523,0.5012338747460646,0.5804238858221028,0.550420553436453,0.4573864064501545,0.5261966328504766,0.5308797362784159,0.576391296639991,0.5479813560950039,0.3925703010620303,0.5684198449768345,0.5475932238405123,0.41387732357085294,0.5563387345179701,0.544630831394637,0.4018040772145048,0.2753122954949529,0.36177391557637695,0.44305987678943404,0.23824941645284417,0.34617117853781215,0.42154918102854233,0.42049730099316457,0.5307544154407245,1.0,0.4194908828446983,0.4858181228687599,0.46256834690732995,0.29042702085921296,0.38578387295473693,0.5245869823633584,0.4390316767373057,0.5179246792609117,0.4619836939609568,0.40134742589157596,0.44642093677723765,0.5020436899526959
pvcorr_6,0.23744545328575095,0.15442606038963616,0.13491302339277658,0.4510416687467426,0.4501811980387977,0.37732356845163506,0.41279261982625043,0.45534815557569563,0.43151851248950596,0.37276032941569603,0.4447803148697832,0.4399015385534833,0.367546124184839,0.3742270814447957,0.38518625124745065,0.3341241019529361,0.33711497607637053,0.37696897860052175,0.3607660628787625,0.38048772224057464,0.35375112253162716,0.31669940261141244,0.35441589829455483,0.3962246767737775,0.43732077903541816,0.4276039785373689,0.36971529268001907,0.41242209984321704,0.4177878213479377,0.36802643259819395,0.410251179764272,0.3907891361291891,0.29942204455518395,0.4105703233662081,0.39092880152323384,0.3127551526491142,0.4128039054161261,0.3958310262728053,0.3064420851282711,0.26928801727171564,0.3316771284590222,0.3364183905452947,0.2169069912092538,0.29352085141523343,0.326983049409169,0.3363561199269579,0.40273873258963805,0.4194908828446983,1.0,0.5346112886048988,0.3596795103394045,0.25240487483061125,0.3232299193891566,0.3936159854876151,0.5315509210640111,0.4436727444240011,0.35411761160066757,0.33293714674461194,0.3595159160642532,0.3818672023683654
pvcorr_12,0.2661094542646375,0.16036716029541193,0.13684483628181254,0.4575396333096492,0.5206491898481573,0.45284745407672955,0.4277188641118788,0.48420727911526035,0.5154548602883546,0.3643593573610213,0.4496451028916596,0.5236766679430035,0.4173479476521055,0.41833155733096294,0.44559933004283575,0.38298185652474276,0.3776642040467137,0.43453155359513285,0.34289601324973384,0.41427815949038005,0.4100108582494711,0.3316883236215227,0.3842346766798476,0.4512506380806534,0.4205297815442636,0.5041920193499237,0.4419541297395315,0.39095144776835705,0.47788786151488133,0.43628555375689104,0.48885711531664683,0.4677736707038568,0.34068698540871456,0.4881648381158215,0.47288296860133205,0.3548079119101729,0.4847323884994071,0.4762918835337484,0.3487003451981947,0.2701039918027426,0.38037223320849256,0.39227115104116417,0.22891300790837196,0.328695062958456,0.37942932457656153,0.3266376663254862,0.4046450124775057,0.4858181228687599,0.5346112886048988,1.0,0.4299200389164209,0.25909721635179406,0.3435948853628968,0.4537220582919304,0.48352423767701735,0.5652661714639431,0.4188892688472167,0.355260912692832,0.40234180780076656,0.4392208631465089
pvcorr_48,0.30419586157102774,0.16993577118929756,0.1503965324787556,0.42771442987762825,0.45802877867793174,0.5568017014532624,0.40473620755918943,0.44618446497360903,0.5143986702786834,0.3335774939798558,0.3881093300817929,0.49468834904490844,0.4502713722897209,0.44320098220105464,0.4579714563230696,0.42649741630295956,0.40681776620806126,0.44497411977508616,0.3223607606761314,0.36803875429467847,0.47720222406491547,0.3421612115326208,0.39043169152915974,0.47307799460944383,0.37319203988777927,0.42270456521429284,0.5504540337711069,0.35819659307387197,0.40760284998592333,0.525617417677643,0.5574162256503551,0.5525620645135021,0.4133136867666157,0.5444219385986312,0.544138432845183,0.44881207705895926,0.5373948575639486,0.5379236507841341,0.4341104617307309,0.2592558261377719,0.3423359260542323,0.505742278492768,0.23683984805783606,0.343049412768616,0.45446755923268195,0.31120331168023285,0.3603570539596252,0.46256834690732995,0.3596795103394045,0.4299200389164209,1.0,0.2684886429197205,0.34946369584809023,0.4793354863965551,0.3607071352828809,0.4379415485782742,0.5319173081651567,0.3681451028849266,0.4073862773936574,0.4787063661275118
rank_6,0.19826519771215673,0.142341776650949,0.11983858204452637,0.3068943581771531,0.29979279786238944,0.27536106195670024,0.31449869772176153,0.31284336944967645,0.29642966581587016,0.2877541033652983,0.3061381168416398,0.30094847938037256,0.29028811436150614,0.2826249012820418,0.27794475158864995,0.2852183648439307,0.27581998201963553,0.2701180825154,0.2661087714449471,0.2729811796991462,0.2739482976505462,0.5425964643537302,0.470141475299913,0.3932571013703603,0.29364661258033925,0.29278447522382417,0.27324027489747144,0.28384571977479983,0.2843092070175156,0.2779591968090443,0.31875128526815677,0.2942267299307944,0.22322627689113364,0.3103066620456807,0.2913308784154541,0.23949372919992692,0.3179614260273512,0.29775301152077294,0.23468252856707392,0.21156580818454732,0.24929753179503553,0.26578547505588657,0.19649721128693562,0.2524369202308849,0.2625065620697511,0.26471589131263945,0.2800890088797958,0.29042702085921296,0.25240487483061125,0.25909721635179406,0.2684886429197205,1.0,0.5955583318178104,0.4124400270997207,0.27900568628773065,0.28264590264928896,0.27416454182583105,0.4029943476117478,0.37947526221327715,0.3539629092224819
rank_12,0.24135820577378855,0.16593492833661744,0.1321832623392864,0.41057347637425334,0.4081101653618647,0.3672825589270139,0.40977009234134276,0.4216054187200892,0.4005587899214371,0.3552509024941102,0.39692142733129954,0.40907148430674045,0.39543827730693987,0.3758981707125749,0.36335918958337365,0.3896563078898522,0.3663596135914087,0.35670687844389776,0.33264702281353303,0.35486278215632217,0.3594990643234597,0.594499210081394,0.6501812216909093,0.5613908581802238,0.38174417175160646,0.39475131040785166,0.36587325112119423,0.36299319566702604,0.3809498666807466,0.36693225958924314,0.4511454745604959,0.408854754546178,0.2822898825686911,0.4475953366022279,0.40576498810200484,0.30700418624705955,0.45656739798920837,0.4139722710096333,0.29762178684939605,0.2481707949906594,0.3085811756650264,0.3468665432799723,0.23079179726531396,0.32073208948028153,0.3416129132835813,0.32612557665464575,0.36143815599118384,0.38578387295473693,0.3232299193891566,0.3435948853628968,0.34946369584809023,0.5955583318178104,1.0,0.6048516473152338,0.35234304752156687,0.3823359012453322,0.3643526009077762,0.5279533000675113,0.5292087565829502,0.48983291270489887
rank_48,0.30694631558530744,0.18698422065474168,0.15018462373111552,0.534538043254037,0.5561261370289569,0.5201062813431852,0.5141991952544904,0.5604361056088407,0.5707136689088644,0.41144950423455656,0.4888437456704519,0.5709547007761389,0.5519449580371706,0.5327368599552645,0.5000072216881739,0.5239854057627588,0.4915056072139556,0.4844244246844939,0.3891440065762827,0.4429677428064231,0.4921132957604252,0.5254704149125924,0.638537964112886,0.787009761046776,0.4637695337207047,0.5160887545199677,0.5199740222721766,0.4396400027775473,0.4905064242869793,0.5096541032782677,0.6827376366678339,0.6166025632955218,0.3783318457388955,0.673736325709069,0.6258254692905794,0.4149805757818429,0.6665767917212336,0.6244380282936166,0.39856180423428694,0.29078363208084135,0.3865197272074906,0.46642851731441315,0.2639447756068784,0.39808462809691136,0.4682690565229568,0.3780892923867551,0.44546571919832356,0.5245869823633584,0.3936159854876151,0.4537220582919304,0.4793354863965551,0.4124400270997207,0.6048516473152338,1.0,0.4159958157484081,0.48762989453389644,0.5174903434871408,0.5369651032604982,0.604902085796982,0.6867609425768825
corr_6,0.2445703280917728,0.15633610790322286,0.1327110088337911,0.4517329450470751,0.4642625937627197,0.39843292024956783,0.42911422701797075,0.46538953482780837,0.45180893419751406,0.38238062301913883,0.46415376199293046,0.4661972335225763,0.3843494135365798,0.3880741183150102,0.39971271773570033,0.3394558469352973,0.3386618272123788,0.39094432596707557,0.35438840737560745,0.38470087948197546,0.3698581526273893,0.3473843377514822,0.3888251096586113,0.4231407095817674,0.4397414521030591,0.4505037916308072,0.3860531454536629,0.4057806524837331,0.4304698370028752,0.3866444439819974,0.4244200267778979,0.4036154852872884,0.30660601479942984,0.4213656430439398,0.4037431858060696,0.3173130217979494,0.4236468603916187,0.40930799574705357,0.31208795156915226,0.2597682948128311,0.3252432988211664,0.34255395669542554,0.21524227043068486,0.29225011493870284,0.3353957210417331,0.32611273841297234,0.40030542390731966,0.4390316767373057,0.5315509210640111,0.48352423767701735,0.3607071352828809,0.27900568628773065,0.35234304752156687,0.4159958157484081,1.0,0.5169142743529983,0.3665623241219509,0.36060452313703245,0.38434678343082834,0.4051295072739638
corr_12,0.2706964220044338,0.1617156535729702,0.13720311076858405,0.48666776582031834,0.5312025696896837,0.4905417310180356,0.45466181660079347,0.5077260748603434,0.5536425585146657,0.38087295245705155,0.4711390186915888,0.5720206845567568,0.4374410222977449,0.4329704043939381,0.4713553761657267,0.4013430281830794,0.38740905077101595,0.4559536221900674,0.350318280625902,0.4157996336202651,0.4361920492928993,0.3632515853006341,0.42977958520913256,0.4922848689700515,0.4441347068834128,0.5222566921455758,0.476046334035643,0.4136757554448483,0.4862666430664543,0.4669362450263718,0.5144190698449742,0.48911595440785877,0.348164220539885,0.5100964812438723,0.48819737160150856,0.36597582197015033,0.509107547352889,0.4950342034958249,0.35960697613566983,0.26878345324044933,0.36422130913656336,0.40601056519898787,0.23572271166987258,0.3312718378072935,0.39357829327996985,0.33510928146689734,0.4020486283131038,0.5179246792609117,0.4436727444240011,0.5652661714639431,0.4379415485782742,0.28264590264928896,0.3823359012453322,0.48762989453389644,0.5169142743529983,1.0,0.4498118764196918,0.39297727721422593,0.4395704274199335,0.47359298514156295
corr_48,0.3043687355474245,0.17110366276095904,0.14425826033452263,0.44809227730484613,0.47907914665281925,0.527752708800562,0.4246418127888818,0.4659081621533264,0.5285772018675999,0.343753678417986,0.40428602721915236,0.5127289345704136,0.4675827975542455,0.46185177178661013,0.4545899709317469,0.44805364898779837,0.42754639793525173,0.4372544191363996,0.3288094376224023,0.3824847228224893,0.47645512347987756,0.3518815375418932,0.4124333137273112,0.5093921623686599,0.3933851640694057,0.44601191777340593,0.5442463747371202,0.37503286830764737,0.42752851656411534,0.5115206787235782,0.5786848116209835,0.5698362204990169,0.40456662862701814,0.5655120493989316,0.5625304970964267,0.4329556877967171,0.5615056196175741,0.5610495985772792,0.4217452187397209,0.2640123237350397,0.351959175887066,0.4662209113220379,0.23655404180553039,0.35118803058017917,0.44927977869663116,0.3188687928916338,0.37107885724132483,0.4619836939609568,0.35411761160066757,0.4188892688472167,0.5319173081651567,0.27416454182583105,0.3643526009077762,0.5174903434871408,0.3665623241219509,0.4498118764196918,1.0,0.3856514905293444,0.43052530981215437,0.5136048061361874
delta_6,0.24774831342241949,0.16183393902897303,0.13217694769690969,0.44373377402634995,0.4264690595869209,0.3998278226712929,0.438974525575247,0.44764716004136784,0.4288277825837437,0.3595253907992427,0.40794751710480626,0.4355114106738783,0.42111845131590225,0.398268105812187,0.3826329437985138,0.4130068941070277,0.3827936112535717,0.3758388544370434,0.3423487046113834,0.36029606687251237,0.38230304382321034,0.5536607035131785,0.6410113879424769,0.5943168658125715,0.3939555692095006,0.40198223826978136,0.3949713441209483,0.38112725499756217,0.39225209007989165,0.39514262318907367,0.4816135066672135,0.43826715270603067,0.3102897203026945,0.479251765967471,0.43777821408684625,0.3332295190016441,0.4855194810574366,0.44283232910866405,0.32600220641948807,0.2569004185655577,0.32311601857572797,0.369089904780021,0.23569928096763604,0.3376252723311547,0.3687643380042959,0.33066799900074945,0.3626842447410766,0.40134742589157596,0.33293714674461194,0.355260912692832,0.3681451028849266,0.4029943476117478,0.5279533000675113,0.5369651032604982,0.36060452313703245,0.39297727721422593,0.3856514905293444,1.0,0.5536507035043234,0.5279753073479795
delta_12,0.26758586945885116,0.16878492966933428,0.13986640368751976,0.47513416243167406,0.4893482262207199,0.4398008101885384,0.4715808009623432,0.49477663445852677,0.48318921698177986,0.37787923277291025,0.4397194978458584,0.4894914549362295,0.4702579224700513,0.4511030492850353,0.42439326665540006,0.4547720168311759,0.4283308856360516,0.4189966926039511,0.3561904036847414,0.40133293728882785,0.4206492034926348,0.5286712374288749,0.6397707522717295,0.6665291887354925,0.41723535624339914,0.45445865302642796,0.4357976053853137,0.40201057646997224,0.4406198374173077,0.43531950563914984,0.5485527551721144,0.49491595398635974,0.33619096307365604,0.5484087357790844,0.5038715426336141,0.3644843911431994,0.5505955971921729,0.5166187874412486,0.35625827248088887,0.27123811120960206,0.35530340290799545,0.4085757734044772,0.25151150936091987,0.3732648632289873,0.40667970834074335,0.34304108200263134,0.395949651458588,0.44642093677723765,0.3595159160642532,0.40234180780076656,0.4073862773936574,0.37947526221327715,0.5292087565829502,0.604902085796982,0.38434678343082834,0.4395704274199335,0.43052530981215437,0.5536507035043234,1.0,0.5886149394000172
delta_48,0.3080853737154587,0.18232152719974484,0.14657596635561113,0.5171934412051372,0.5322550015825157,0.5229238184634314,0.5036418104073672,0.5414310486568525,0.5568904190053517,0.39734064591335855,0.4663812044980747,0.5461178825111961,0.5379562323628491,0.5192770765087956,0.48993761436404104,0.5065934759290807,0.4754572819756287,0.47687894646117596,0.373740393577546,0.42417392357117534,0.4900423678506372,0.4925783337315142,0.5911986144637777,0.7297183007529571,0.4444371507294195,0.49026981387352625,0.520470748408818,0.42146713264363184,0.46972489601393885,0.5086094719322136,0.6595358118706675,0.6140049673812952,0.3878760875332467,0.648819858882764,0.6184344208098824,0.4246617072842332,0.6443390401897277,0.6177070792596611,0.41194047289716096,0.2859609333124278,0.38132485290417223,0.46646048332971857,0.25936123853421517,0.3949677426228897,0.46732626957342605,0.3636219863639559,0.4222791706118864,0.5020436899526959,0.3818672023683654,0.4392208631465089,0.4787063661275118,0.3539629092224819,0.48983291270489887,0.6867609425768825,0.4051295072739638,0.47359298514156295,0.5136048061361874,0.5279753073479795,0.5886149394000172,1.0
